----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:      2 | TTime: 0.03133 | LastNorm: 2.01800e-11 | Iterations/sec: 63.84462 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03146 | LastNorm: 2.01750e-11 | Iterations/sec: 63.56884 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03120 | LastNorm: 2.01699e-11 | Iterations/sec: 64.09634 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03196 | LastNorm: 2.01846e-11 | Iterations/sec: 62.57400 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03116 | LastNorm: 2.01657e-11 | Iterations/sec: 64.18118 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03136 | LastNorm: 2.01655e-11 | Iterations/sec: 63.76745 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03123 | LastNorm: 2.01546e-11 | Iterations/sec: 64.04495 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03156 | LastNorm: 2.01659e-11 | Iterations/sec: 63.37769 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03146 | LastNorm: 2.01774e-11 | Iterations/sec: 63.56884 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03139 | LastNorm: 2.01717e-11 | Iterations/sec: 63.71466 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03136 | LastNorm: 2.01792e-11 | Iterations/sec: 63.77569 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03188 | LastNorm: 2.01624e-11 | Iterations/sec: 62.72701 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03151 | LastNorm: 2.01781e-11 | Iterations/sec: 63.48177 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      2 | TTime: 0.03144 | LastNorm: 2.01757e-11 | Iterations/sec: 63.62506 | Convergence: true |
| 8 |Execution Info - Random | Iters:      2 | TTime: 0.03129 | LastNorm: 1.79024e-11 | Iterations/sec: 63.92441 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03145 | LastNorm: 1.79028e-11 | Iterations/sec: 63.58523 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03146 | LastNorm: 1.77762e-11 | Iterations/sec: 63.56451 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03110 | LastNorm: 1.77851e-11 | Iterations/sec: 64.30861 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03137 | LastNorm: 1.77610e-11 | Iterations/sec: 63.75340 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03125 | LastNorm: 1.77456e-11 | Iterations/sec: 64.00244 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03193 | LastNorm: 1.77759e-11 | Iterations/sec: 62.64503 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03119 | LastNorm: 1.77928e-11 | Iterations/sec: 64.11936 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03140 | LastNorm: 1.78151e-11 | Iterations/sec: 63.68660 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03108 | LastNorm: 1.79007e-11 | Iterations/sec: 64.34363 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03108 | LastNorm: 1.77808e-11 | Iterations/sec: 64.34166 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03127 | LastNorm: 1.78091e-11 | Iterations/sec: 63.95267 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03122 | LastNorm: 1.77616e-11 | Iterations/sec: 64.06990 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03140 | LastNorm: 1.77770e-11 | Iterations/sec: 63.69192 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03190 | LastNorm: 1.77884e-11 | Iterations/sec: 62.69419 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03155 | LastNorm: 1.77997e-11 | Iterations/sec: 63.39781 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03132 | LastNorm: 1.79078e-11 | Iterations/sec: 63.86114 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03147 | LastNorm: 1.78083e-11 | Iterations/sec: 63.55825 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03115 | LastNorm: 1.77796e-11 | Iterations/sec: 64.20770 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03131 | LastNorm: 1.77947e-11 | Iterations/sec: 63.88351 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03158 | LastNorm: 1.78954e-11 | Iterations/sec: 63.33893 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03139 | LastNorm: 1.77743e-11 | Iterations/sec: 63.72095 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03139 | LastNorm: 1.77784e-11 | Iterations/sec: 63.70837 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03195 | LastNorm: 1.77662e-11 | Iterations/sec: 62.59782 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03132 | LastNorm: 1.77697e-11 | Iterations/sec: 63.86503 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03141 | LastNorm: 1.79056e-11 | Iterations/sec: 63.68177 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03138 | LastNorm: 1.77770e-11 | Iterations/sec: 63.74468 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03119 | LastNorm: 1.77707e-11 | Iterations/sec: 64.11887 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03138 | LastNorm: 1.78145e-11 | Iterations/sec: 63.73499 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03161 | LastNorm: 1.77847e-11 | Iterations/sec: 63.26918 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      2 | TTime: 0.03139 | LastNorm: 1.78067e-11 | Iterations/sec: 63.71242 | Convergence: true |
| 9 |Execution Info - Random | Iters:      2 | TTime: 0.03189 | LastNorm: 2.29235e-11 | Iterations/sec: 62.72372 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03227 | LastNorm: 2.29489e-11 | Iterations/sec: 61.97716 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03155 | LastNorm: 2.29520e-11 | Iterations/sec: 63.39350 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03127 | LastNorm: 2.29223e-11 | Iterations/sec: 63.95316 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03170 | LastNorm: 2.28784e-11 | Iterations/sec: 63.08979 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03108 | LastNorm: 2.29209e-11 | Iterations/sec: 64.36042 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03138 | LastNorm: 2.30119e-11 | Iterations/sec: 63.74080 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03140 | LastNorm: 2.29441e-11 | Iterations/sec: 63.68999 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03150 | LastNorm: 2.29221e-11 | Iterations/sec: 63.48225 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03167 | LastNorm: 2.29750e-11 | Iterations/sec: 63.15344 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03136 | LastNorm: 2.29224e-11 | Iterations/sec: 63.78151 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03136 | LastNorm: 2.29297e-11 | Iterations/sec: 63.77521 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03127 | LastNorm: 2.29841e-11 | Iterations/sec: 63.96145 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03123 | LastNorm: 2.29116e-11 | Iterations/sec: 64.04104 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03128 | LastNorm: 2.29722e-11 | Iterations/sec: 63.94487 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.31468e-11 | Iterations/sec: 63.90201 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.29238e-11 | Iterations/sec: 63.90006 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03192 | LastNorm: 2.30093e-11 | Iterations/sec: 62.65298 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03147 | LastNorm: 2.28784e-11 | Iterations/sec: 63.56258 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03143 | LastNorm: 2.29174e-11 | Iterations/sec: 63.62911 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03127 | LastNorm: 2.29122e-11 | Iterations/sec: 63.95511 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03147 | LastNorm: 2.29254e-11 | Iterations/sec: 63.55632 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03129 | LastNorm: 2.29199e-11 | Iterations/sec: 63.92441 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03141 | LastNorm: 2.30296e-11 | Iterations/sec: 63.67790 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03127 | LastNorm: 2.28918e-11 | Iterations/sec: 63.94926 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03215 | LastNorm: 2.29736e-11 | Iterations/sec: 62.20050 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03145 | LastNorm: 2.31411e-11 | Iterations/sec: 63.58908 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03157 | LastNorm: 2.29395e-11 | Iterations/sec: 63.35137 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03135 | LastNorm: 2.29231e-11 | Iterations/sec: 63.79170 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03124 | LastNorm: 2.30193e-11 | Iterations/sec: 64.01026 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      2 | TTime: 0.03147 | LastNorm: 2.29557e-11 | Iterations/sec: 63.55736 | Convergence: true |
| 10 |Execution Info - Random | Iters:      2 | TTime: 0.03132 | LastNorm: 2.32634e-11 | Iterations/sec: 63.85677 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03152 | LastNorm: 2.32841e-11 | Iterations/sec: 63.45392 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03135 | LastNorm: 2.32773e-11 | Iterations/sec: 63.79170 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03143 | LastNorm: 2.32853e-11 | Iterations/sec: 63.62525 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03136 | LastNorm: 2.33194e-11 | Iterations/sec: 63.77569 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03399 | LastNorm: 2.32856e-11 | Iterations/sec: 58.84430 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03139 | LastNorm: 2.31509e-11 | Iterations/sec: 63.72288 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03135 | LastNorm: 2.32954e-11 | Iterations/sec: 63.78588 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03107 | LastNorm: 2.33082e-11 | Iterations/sec: 64.37869 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03108 | LastNorm: 2.32857e-11 | Iterations/sec: 64.34610 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03134 | LastNorm: 2.32914e-11 | Iterations/sec: 63.80965 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03118 | LastNorm: 2.32914e-11 | Iterations/sec: 64.15173 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03196 | LastNorm: 2.32584e-11 | Iterations/sec: 62.58614 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.32906e-11 | Iterations/sec: 63.89568 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03133 | LastNorm: 2.33085e-11 | Iterations/sec: 63.84267 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.33853e-11 | Iterations/sec: 63.88935 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03092 | LastNorm: 2.32903e-11 | Iterations/sec: 64.69347 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03093 | LastNorm: 2.32856e-11 | Iterations/sec: 64.66853 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03165 | LastNorm: 2.32933e-11 | Iterations/sec: 63.18341 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03145 | LastNorm: 2.33023e-11 | Iterations/sec: 63.59728 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03204 | LastNorm: 2.32883e-11 | Iterations/sec: 62.42824 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03119 | LastNorm: 2.33410e-11 | Iterations/sec: 64.11887 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03139 | LastNorm: 2.32856e-11 | Iterations/sec: 63.71224 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03116 | LastNorm: 2.32885e-11 | Iterations/sec: 64.19100 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03132 | LastNorm: 2.32857e-11 | Iterations/sec: 63.85677 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03117 | LastNorm: 2.32884e-11 | Iterations/sec: 64.16448 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03155 | LastNorm: 2.32948e-11 | Iterations/sec: 63.38152 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03131 | LastNorm: 2.32975e-11 | Iterations/sec: 63.87524 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03187 | LastNorm: 2.32936e-11 | Iterations/sec: 62.74671 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03139 | LastNorm: 2.33907e-11 | Iterations/sec: 63.71853 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      2 | TTime: 0.03145 | LastNorm: 2.32935e-11 | Iterations/sec: 63.60309 | Convergence: true |
| 11 |Execution Info - Random | Iters:      2 | TTime: 0.03126 | LastNorm: 2.37432e-11 | Iterations/sec: 63.97755 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03155 | LastNorm: 2.37321e-11 | Iterations/sec: 63.38344 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03144 | LastNorm: 2.37283e-11 | Iterations/sec: 63.60692 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03137 | LastNorm: 2.37397e-11 | Iterations/sec: 63.75533 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03138 | LastNorm: 2.38298e-11 | Iterations/sec: 63.73257 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03129 | LastNorm: 2.37288e-11 | Iterations/sec: 63.92246 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03178 | LastNorm: 2.38708e-11 | Iterations/sec: 62.93265 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03140 | LastNorm: 2.37287e-11 | Iterations/sec: 63.69047 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.37299e-11 | Iterations/sec: 63.90785 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03139 | LastNorm: 2.37447e-11 | Iterations/sec: 63.70837 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03134 | LastNorm: 2.37283e-11 | Iterations/sec: 63.80819 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03151 | LastNorm: 2.37742e-11 | Iterations/sec: 63.47793 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03128 | LastNorm: 2.37516e-11 | Iterations/sec: 63.94682 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03123 | LastNorm: 2.38517e-11 | Iterations/sec: 64.04300 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03206 | LastNorm: 2.37461e-11 | Iterations/sec: 62.37718 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03114 | LastNorm: 2.37235e-11 | Iterations/sec: 64.23032 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03143 | LastNorm: 2.37345e-11 | Iterations/sec: 63.63346 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03118 | LastNorm: 2.37485e-11 | Iterations/sec: 64.15222 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03136 | LastNorm: 2.37277e-11 | Iterations/sec: 63.78345 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03143 | LastNorm: 2.37320e-11 | Iterations/sec: 63.63346 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03111 | LastNorm: 2.37186e-11 | Iterations/sec: 64.28791 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03134 | LastNorm: 2.38549e-11 | Iterations/sec: 63.82227 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03182 | LastNorm: 2.37368e-11 | Iterations/sec: 62.85391 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03158 | LastNorm: 2.36835e-11 | Iterations/sec: 63.33128 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03141 | LastNorm: 2.38446e-11 | Iterations/sec: 63.67983 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03140 | LastNorm: 2.38561e-11 | Iterations/sec: 63.68612 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03115 | LastNorm: 2.38678e-11 | Iterations/sec: 64.20377 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03133 | LastNorm: 2.37292e-11 | Iterations/sec: 63.83441 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03128 | LastNorm: 2.37122e-11 | Iterations/sec: 63.93659 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03126 | LastNorm: 2.37245e-11 | Iterations/sec: 63.98584 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      2 | TTime: 0.03139 | LastNorm: 2.37607e-11 | Iterations/sec: 63.71085 | Convergence: true |
| 12 |Execution Info - Random | Iters:      2 | TTime: 0.03133 | LastNorm: 2.36641e-11 | Iterations/sec: 63.83684 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03222 | LastNorm: 2.36241e-11 | Iterations/sec: 62.06566 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03129 | LastNorm: 2.36436e-11 | Iterations/sec: 63.91418 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03128 | LastNorm: 2.39137e-11 | Iterations/sec: 63.93464 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03144 | LastNorm: 2.36959e-11 | Iterations/sec: 63.61946 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03135 | LastNorm: 2.36795e-11 | Iterations/sec: 63.79218 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03141 | LastNorm: 2.36548e-11 | Iterations/sec: 63.68225 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03126 | LastNorm: 2.36499e-11 | Iterations/sec: 63.97950 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03136 | LastNorm: 2.36880e-11 | Iterations/sec: 63.78394 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03190 | LastNorm: 2.36988e-11 | Iterations/sec: 62.70169 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03111 | LastNorm: 2.36694e-11 | Iterations/sec: 64.29037 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03110 | LastNorm: 2.36992e-11 | Iterations/sec: 64.30910 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03145 | LastNorm: 2.36581e-11 | Iterations/sec: 63.58908 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03144 | LastNorm: 2.36597e-11 | Iterations/sec: 63.61898 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03144 | LastNorm: 2.37883e-11 | Iterations/sec: 63.60499 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03124 | LastNorm: 2.36462e-11 | Iterations/sec: 64.02638 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03145 | LastNorm: 2.36587e-11 | Iterations/sec: 63.58330 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03185 | LastNorm: 2.36583e-11 | Iterations/sec: 62.78851 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03116 | LastNorm: 2.37999e-11 | Iterations/sec: 64.19493 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03161 | LastNorm: 2.36276e-11 | Iterations/sec: 63.27921 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03126 | LastNorm: 2.36608e-11 | Iterations/sec: 63.97120 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03117 | LastNorm: 2.36710e-11 | Iterations/sec: 64.15614 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03122 | LastNorm: 2.36606e-11 | Iterations/sec: 64.06550 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.36582e-11 | Iterations/sec: 63.89762 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03126 | LastNorm: 2.36966e-11 | Iterations/sec: 63.98340 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03186 | LastNorm: 2.36619e-11 | Iterations/sec: 62.76878 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03159 | LastNorm: 2.36636e-11 | Iterations/sec: 63.30690 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03134 | LastNorm: 2.36617e-11 | Iterations/sec: 63.80819 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03119 | LastNorm: 2.36597e-11 | Iterations/sec: 64.12132 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.36962e-11 | Iterations/sec: 63.90590 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      2 | TTime: 0.03141 | LastNorm: 2.36823e-11 | Iterations/sec: 63.68601 | Convergence: true |
| 13 |Execution Info - Random | Iters:      2 | TTime: 0.03162 | LastNorm: 2.59394e-11 | Iterations/sec: 63.25106 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03133 | LastNorm: 2.59746e-11 | Iterations/sec: 63.83684 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03154 | LastNorm: 2.59905e-11 | Iterations/sec: 63.40164 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03197 | LastNorm: 2.59955e-11 | Iterations/sec: 62.56607 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03125 | LastNorm: 2.60215e-11 | Iterations/sec: 64.00439 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03110 | LastNorm: 2.59616e-11 | Iterations/sec: 64.31058 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03144 | LastNorm: 2.59866e-11 | Iterations/sec: 63.61753 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03097 | LastNorm: 2.59970e-11 | Iterations/sec: 64.57842 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03132 | LastNorm: 2.61062e-11 | Iterations/sec: 63.84899 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03116 | LastNorm: 2.62327e-11 | Iterations/sec: 64.18510 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03143 | LastNorm: 2.59767e-11 | Iterations/sec: 63.64167 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03191 | LastNorm: 2.59768e-11 | Iterations/sec: 62.67405 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03138 | LastNorm: 2.60199e-11 | Iterations/sec: 63.72482 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03116 | LastNorm: 2.60969e-11 | Iterations/sec: 64.18068 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03120 | LastNorm: 2.59622e-11 | Iterations/sec: 64.09634 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03108 | LastNorm: 2.59746e-11 | Iterations/sec: 64.34363 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03147 | LastNorm: 2.60680e-11 | Iterations/sec: 63.56065 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03126 | LastNorm: 2.60148e-11 | Iterations/sec: 63.98340 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03142 | LastNorm: 2.59872e-11 | Iterations/sec: 63.66002 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.59770e-11 | Iterations/sec: 63.89957 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03206 | LastNorm: 2.59526e-11 | Iterations/sec: 62.38507 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03105 | LastNorm: 2.59817e-11 | Iterations/sec: 64.41824 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03133 | LastNorm: 2.59897e-11 | Iterations/sec: 63.84656 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03151 | LastNorm: 2.60470e-11 | Iterations/sec: 63.46976 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03126 | LastNorm: 2.59983e-11 | Iterations/sec: 63.97364 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03141 | LastNorm: 2.59748e-11 | Iterations/sec: 63.67017 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03129 | LastNorm: 2.62258e-11 | Iterations/sec: 63.92002 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03142 | LastNorm: 2.59860e-11 | Iterations/sec: 63.65809 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03181 | LastNorm: 2.59835e-11 | Iterations/sec: 62.86568 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03148 | LastNorm: 2.60209e-11 | Iterations/sec: 63.54043 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:      2 | TTime: 0.03140 | LastNorm: 2.60140e-11 | Iterations/sec: 63.70377 | Convergence: true |
| 14 |Execution Info - Random | Iters:      2 | TTime: 0.03130 | LastNorm: 2.76600e-11 | Iterations/sec: 63.88789 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03148 | LastNorm: 2.76577e-11 | Iterations/sec: 63.52840 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03142 | LastNorm: 2.76572e-11 | Iterations/sec: 63.64746 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03159 | LastNorm: 2.76652e-11 | Iterations/sec: 63.30929 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03132 | LastNorm: 2.76785e-11 | Iterations/sec: 63.86698 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03120 | LastNorm: 2.76471e-11 | Iterations/sec: 64.09242 | Convergence: true |
Execution Info - Random | Iters:      2 | TTime: 0.03195 | LastNorm: 2.76595e-11 | Iterations/sec: 62.59782 | Convergence: true |
