----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:     91 | TTime: 4.31677 | LastNorm: 9.39425e-10 | Iterations/sec: 21.08056 | Convergence: true |
Execution Info - Random | Iters:     96 | TTime: 4.52161 | LastNorm: 1.27710e-09 | Iterations/sec: 21.23139 | Convergence: true |
Execution Info - Random | Iters:     83 | TTime: 3.80221 | LastNorm: 3.85627e-11 | Iterations/sec: 21.82941 | Convergence: true |
Execution Info - Random | Iters:     95 | TTime: 4.47633 | LastNorm: 1.26137e-10 | Iterations/sec: 21.22274 | Convergence: true |
Execution Info - Random | Iters:     92 | TTime: 4.16491 | LastNorm: 3.61369e-09 | Iterations/sec: 22.08933 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.21285 | LastNorm: 9.11667e-09 | Iterations/sec: 20.88849 | Convergence: true |
Execution Info - Random | Iters:     97 | TTime: 4.38444 | LastNorm: 3.93710e-09 | Iterations/sec: 22.12369 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.85880 | LastNorm: 1.08010e-09 | Iterations/sec: 20.73183 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.11639 | LastNorm: 9.03989e-09 | Iterations/sec: 22.10673 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.23976 | LastNorm: 5.29364e-09 | Iterations/sec: 20.99177 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.06880 | LastNorm: 1.69520e-09 | Iterations/sec: 21.87378 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 3.90140 | LastNorm: 5.02839e-09 | Iterations/sec: 21.78704 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.63358 | LastNorm: 2.49882e-09 | Iterations/sec: 21.46643 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     87 | TTime: 4.04851 | LastNorm: 3.34787e-09 | Iterations/sec: 21.51157 | Convergence: true |
| 8 |Execution Info - Random | Iters:     80 | TTime: 3.85536 | LastNorm: 9.12866e-10 | Iterations/sec: 20.75033 | Convergence: true |
Execution Info - Random | Iters:     95 | TTime: 4.30384 | LastNorm: 7.20691e-10 | Iterations/sec: 22.07334 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65709 | LastNorm: 1.53786e-10 | Iterations/sec: 21.60186 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 4.08240 | LastNorm: 2.91615e-10 | Iterations/sec: 20.82109 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 3.89051 | LastNorm: 2.67814e-09 | Iterations/sec: 21.84806 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.64518 | LastNorm: 1.80453e-10 | Iterations/sec: 21.67243 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 3.73562 | LastNorm: 2.93062e-09 | Iterations/sec: 21.68317 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65485 | LastNorm: 3.31369e-09 | Iterations/sec: 21.61513 | Convergence: true |
Execution Info - Random | Iters:     92 | TTime: 4.35370 | LastNorm: 3.72892e-09 | Iterations/sec: 21.13144 | Convergence: true |
Execution Info - Random | Iters:     77 | TTime: 3.56803 | LastNorm: 1.02648e-09 | Iterations/sec: 21.58051 | Convergence: true |
Execution Info - Random | Iters:     87 | TTime: 3.97465 | LastNorm: 3.73921e-10 | Iterations/sec: 21.88869 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.26344 | LastNorm: 7.63475e-10 | Iterations/sec: 20.87517 | Convergence: true |
Execution Info - Random | Iters:     92 | TTime: 4.19527 | LastNorm: 8.05356e-09 | Iterations/sec: 21.92946 | Convergence: true |
Execution Info - Random | Iters:     75 | TTime: 3.48468 | LastNorm: 9.32279e-09 | Iterations/sec: 21.52277 | Convergence: true |
Execution Info - Random | Iters:     87 | TTime: 4.15713 | LastNorm: 8.65330e-10 | Iterations/sec: 20.92790 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65644 | LastNorm: 3.50442e-10 | Iterations/sec: 21.60574 | Convergence: true |
Execution Info - Random | Iters:     87 | TTime: 3.97541 | LastNorm: 2.63053e-10 | Iterations/sec: 21.88451 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.28800 | LastNorm: 1.69663e-09 | Iterations/sec: 20.98880 | Convergence: true |
Execution Info - Random | Iters:     92 | TTime: 4.16424 | LastNorm: 2.13452e-09 | Iterations/sec: 22.09289 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 4.11542 | LastNorm: 7.58237e-09 | Iterations/sec: 20.89701 | Convergence: true |
Execution Info - Random | Iters:     77 | TTime: 3.57731 | LastNorm: 1.93185e-10 | Iterations/sec: 21.52453 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 3.87727 | LastNorm: 5.67676e-09 | Iterations/sec: 21.92266 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 3.88407 | LastNorm: 1.44545e-10 | Iterations/sec: 21.88425 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.60725 | LastNorm: 2.28784e-10 | Iterations/sec: 21.62314 | Convergence: true |
Execution Info - Random | Iters:     93 | TTime: 4.40195 | LastNorm: 4.18062e-10 | Iterations/sec: 21.12698 | Convergence: true |
Execution Info - Random | Iters:     77 | TTime: 3.57284 | LastNorm: 3.82019e-10 | Iterations/sec: 21.55151 | Convergence: true |
Execution Info - Random | Iters:     74 | TTime: 3.45384 | LastNorm: 1.82707e-10 | Iterations/sec: 21.42546 | Convergence: true |
Execution Info - Random | Iters:     73 | TTime: 3.40593 | LastNorm: 1.43886e-10 | Iterations/sec: 21.43323 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.11020 | LastNorm: 2.87001e-09 | Iterations/sec: 21.89677 | Convergence: true |
Execution Info - Random | Iters:     71 | TTime: 3.34545 | LastNorm: 3.40360e-10 | Iterations/sec: 21.22284 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     83 | TTime: 3.87525 | LastNorm: 1.93079e-09 | Iterations/sec: 21.50006 | Convergence: true |
| 9 |Execution Info - Random | Iters:     77 | TTime: 3.56599 | LastNorm: 4.71215e-09 | Iterations/sec: 21.59287 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.12445 | LastNorm: 8.19469e-10 | Iterations/sec: 21.82111 | Convergence: true |
Execution Info - Random | Iters:     83 | TTime: 3.86199 | LastNorm: 2.60626e-09 | Iterations/sec: 21.49148 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 4.02587 | LastNorm: 1.16407e-09 | Iterations/sec: 20.86506 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.69754 | LastNorm: 6.43113e-09 | Iterations/sec: 21.63603 | Convergence: true |
Execution Info - Random | Iters:     87 | TTime: 3.96812 | LastNorm: 3.87609e-10 | Iterations/sec: 21.92473 | Convergence: true |
Execution Info - Random | Iters:     76 | TTime: 3.52547 | LastNorm: 9.01287e-09 | Iterations/sec: 21.55743 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.77756 | LastNorm: 1.06743e-09 | Iterations/sec: 21.70713 | Convergence: true |
Execution Info - Random | Iters:     83 | TTime: 4.01112 | LastNorm: 2.82851e-09 | Iterations/sec: 20.69246 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 3.84803 | LastNorm: 5.49860e-10 | Iterations/sec: 21.82933 | Convergence: true |
Execution Info - Random | Iters:     87 | TTime: 3.97940 | LastNorm: 7.08184e-10 | Iterations/sec: 21.86260 | Convergence: true |
Execution Info - Random | Iters:     74 | TTime: 3.46063 | LastNorm: 4.20144e-10 | Iterations/sec: 21.38341 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.64912 | LastNorm: 8.63540e-10 | Iterations/sec: 21.64905 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.20415 | LastNorm: 7.89487e-10 | Iterations/sec: 20.93170 | Convergence: true |
Execution Info - Random | Iters:     92 | TTime: 4.18543 | LastNorm: 6.88025e-09 | Iterations/sec: 21.98100 | Convergence: true |
Execution Info - Random | Iters:     98 | TTime: 4.59869 | LastNorm: 1.06331e-09 | Iterations/sec: 21.31044 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.78736 | LastNorm: 1.36980e-10 | Iterations/sec: 21.65094 | Convergence: true |
Execution Info - Random | Iters:     99 | TTime: 4.63066 | LastNorm: 1.33124e-09 | Iterations/sec: 21.37923 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65425 | LastNorm: 3.82367e-10 | Iterations/sec: 21.61866 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.76758 | LastNorm: 8.65713e-09 | Iterations/sec: 21.76462 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.61293 | LastNorm: 6.46139e-09 | Iterations/sec: 21.58910 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.19895 | LastNorm: 3.46181e-10 | Iterations/sec: 20.95762 | Convergence: true |
Execution Info - Random | Iters:     76 | TTime: 3.54959 | LastNorm: 6.84798e-09 | Iterations/sec: 21.41095 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.60559 | LastNorm: 9.55962e-09 | Iterations/sec: 21.63310 | Convergence: true |
Execution Info - Random | Iters:     96 | TTime: 4.32638 | LastNorm: 1.16583e-09 | Iterations/sec: 22.18943 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.87976 | LastNorm: 1.57401e-09 | Iterations/sec: 20.61982 | Convergence: true |
Execution Info - Random | Iters:     73 | TTime: 3.22087 | LastNorm: 6.26233e-09 | Iterations/sec: 22.66466 | Convergence: true |
Execution Info - Random | Iters:     83 | TTime: 3.99392 | LastNorm: 2.06951e-10 | Iterations/sec: 20.78159 | Convergence: true |
Execution Info - Random | Iters:     94 | TTime: 4.24537 | LastNorm: 1.44263e-09 | Iterations/sec: 22.14178 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.72098 | LastNorm: 6.70284e-09 | Iterations/sec: 21.49968 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     84 | TTime: 3.88926 | LastNorm: 3.04606e-09 | Iterations/sec: 21.53790 | Convergence: true |
| 10 |Execution Info - Random | Iters:     82 | TTime: 3.96011 | LastNorm: 6.26653e-09 | Iterations/sec: 20.70649 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 3.89266 | LastNorm: 5.73361e-09 | Iterations/sec: 21.83595 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.76235 | LastNorm: 9.92998e-09 | Iterations/sec: 21.79488 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.02127 | LastNorm: 8.91897e-09 | Iterations/sec: 21.88363 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.96022 | LastNorm: 2.12202e-09 | Iterations/sec: 20.70594 | Convergence: true |
Execution Info - Random | Iters:     98 | TTime: 4.42206 | LastNorm: 9.07575e-09 | Iterations/sec: 22.16161 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.82445 | LastNorm: 2.75278e-09 | Iterations/sec: 20.39510 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 3.84472 | LastNorm: 6.76081e-09 | Iterations/sec: 21.84817 | Convergence: true |
Execution Info - Random | Iters:     75 | TTime: 3.49969 | LastNorm: 8.82978e-10 | Iterations/sec: 21.43050 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 3.93538 | LastNorm: 4.67894e-09 | Iterations/sec: 21.85305 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.61569 | LastNorm: 7.02482e-09 | Iterations/sec: 21.57267 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.19032 | LastNorm: 8.11090e-09 | Iterations/sec: 21.00078 | Convergence: true |
Execution Info - Random | Iters:     94 | TTime: 4.24196 | LastNorm: 3.83472e-09 | Iterations/sec: 22.15955 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 4.12463 | LastNorm: 3.49758e-09 | Iterations/sec: 20.85035 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.72609 | LastNorm: 9.64635e-10 | Iterations/sec: 21.47024 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.12940 | LastNorm: 4.32746e-09 | Iterations/sec: 22.03708 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 4.08911 | LastNorm: 2.94532e-09 | Iterations/sec: 20.78691 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 3.77495 | LastNorm: 1.49826e-09 | Iterations/sec: 21.45726 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65766 | LastNorm: 6.03431e-09 | Iterations/sec: 21.59850 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.71884 | LastNorm: 8.11052e-09 | Iterations/sec: 21.51207 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 3.93567 | LastNorm: 6.96096e-10 | Iterations/sec: 21.85142 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.26944 | LastNorm: 9.72210e-09 | Iterations/sec: 21.08004 | Convergence: true |
Execution Info - Random | Iters:     93 | TTime: 4.21607 | LastNorm: 1.56752e-10 | Iterations/sec: 22.05847 | Convergence: true |
Execution Info - Random | Iters:     95 | TTime: 4.47984 | LastNorm: 5.19494e-09 | Iterations/sec: 21.20611 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.28830 | LastNorm: 1.54751e-09 | Iterations/sec: 20.98732 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65426 | LastNorm: 2.87369e-10 | Iterations/sec: 21.61863 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.64992 | LastNorm: 4.89074e-09 | Iterations/sec: 21.64430 | Convergence: true |
Execution Info - Random | Iters:     96 | TTime: 4.32680 | LastNorm: 2.32780e-10 | Iterations/sec: 22.18730 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.71892 | LastNorm: 8.96765e-09 | Iterations/sec: 21.51162 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.85722 | LastNorm: 1.58102e-10 | Iterations/sec: 20.48108 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     85 | TTime: 3.95960 | LastNorm: 4.51083e-09 | Iterations/sec: 21.45623 | Convergence: true |
| 11 |Execution Info - Random | Iters:     88 | TTime: 4.00441 | LastNorm: 8.88400e-10 | Iterations/sec: 21.97575 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.31141 | LastNorm: 4.90334e-09 | Iterations/sec: 21.10680 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.05081 | LastNorm: 1.16980e-09 | Iterations/sec: 21.97090 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.66527 | LastNorm: 9.95237e-09 | Iterations/sec: 21.55368 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.21063 | LastNorm: 3.25278e-09 | Iterations/sec: 20.89948 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 3.92904 | LastNorm: 4.99937e-09 | Iterations/sec: 21.88828 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.12390 | LastNorm: 9.97921e-10 | Iterations/sec: 22.06647 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.66174 | LastNorm: 6.33506e-09 | Iterations/sec: 21.57442 | Convergence: true |
Execution Info - Random | Iters:     98 | TTime: 4.59947 | LastNorm: 6.60066e-09 | Iterations/sec: 21.30679 | Convergence: true |
Execution Info - Random | Iters:     93 | TTime: 4.39317 | LastNorm: 1.68099e-09 | Iterations/sec: 21.16924 | Convergence: true |
Execution Info - Random | Iters:    109 | TTime: 5.03610 | LastNorm: 2.68464e-10 | Iterations/sec: 21.64371 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.30272 | LastNorm: 7.99323e-10 | Iterations/sec: 20.45220 | Convergence: true |
Execution Info - Random | Iters:     94 | TTime: 4.26189 | LastNorm: 1.16140e-09 | Iterations/sec: 22.05594 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.23775 | LastNorm: 9.13031e-09 | Iterations/sec: 21.00171 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.06831 | LastNorm: 5.45669e-09 | Iterations/sec: 21.87639 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.69775 | LastNorm: 1.84694e-09 | Iterations/sec: 21.63477 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 4.04283 | LastNorm: 8.78872e-09 | Iterations/sec: 20.77755 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.77261 | LastNorm: 4.32868e-09 | Iterations/sec: 21.73563 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 3.72595 | LastNorm: 2.21746e-10 | Iterations/sec: 21.73939 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 3.69930 | LastNorm: 1.69457e-10 | Iterations/sec: 21.62574 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 3.85235 | LastNorm: 4.12251e-09 | Iterations/sec: 21.80488 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.28046 | LastNorm: 1.54867e-10 | Iterations/sec: 21.02578 | Convergence: true |
Execution Info - Random | Iters:     74 | TTime: 3.44786 | LastNorm: 3.92362e-09 | Iterations/sec: 21.46261 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.01016 | LastNorm: 7.95546e-09 | Iterations/sec: 21.94428 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.27915 | LastNorm: 5.76444e-10 | Iterations/sec: 21.03222 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 3.93282 | LastNorm: 9.28608e-10 | Iterations/sec: 21.86724 | Convergence: true |
Execution Info - Random | Iters:     94 | TTime: 4.44357 | LastNorm: 4.92438e-09 | Iterations/sec: 21.15415 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.08114 | LastNorm: 4.91616e-09 | Iterations/sec: 21.80764 | Convergence: true |
Execution Info - Random | Iters:     77 | TTime: 3.56536 | LastNorm: 3.32409e-09 | Iterations/sec: 21.59667 | Convergence: true |
Execution Info - Random | Iters:     76 | TTime: 3.56690 | LastNorm: 4.37572e-09 | Iterations/sec: 21.30702 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     87 | TTime: 4.04183 | LastNorm: 3.60514e-09 | Iterations/sec: 21.50191 | Convergence: true |
| 12 |Execution Info - Random | Iters:     91 | TTime: 4.33209 | LastNorm: 2.96931e-09 | Iterations/sec: 21.00604 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.05153 | LastNorm: 7.50389e-09 | Iterations/sec: 21.96702 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 3.84478 | LastNorm: 1.69466e-10 | Iterations/sec: 21.84778 | Convergence: true |
Execution Info - Random | Iters:     92 | TTime: 4.36383 | LastNorm: 4.14842e-09 | Iterations/sec: 21.08241 | Convergence: true |
Execution Info - Random | Iters:     83 | TTime: 3.82165 | LastNorm: 2.74199e-09 | Iterations/sec: 21.71835 | Convergence: true |
Execution Info - Random | Iters:     93 | TTime: 4.41211 | LastNorm: 4.84245e-09 | Iterations/sec: 21.07836 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.69656 | LastNorm: 8.29066e-10 | Iterations/sec: 21.37125 | Convergence: true |
Execution Info - Random | Iters:     96 | TTime: 4.52165 | LastNorm: 6.67035e-10 | Iterations/sec: 21.23120 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.03520 | LastNorm: 4.29267e-09 | Iterations/sec: 21.80808 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 3.86082 | LastNorm: 5.55624e-09 | Iterations/sec: 21.75702 | Convergence: true |
Execution Info - Random | Iters:     92 | TTime: 4.36312 | LastNorm: 4.18856e-10 | Iterations/sec: 21.08581 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.13892 | LastNorm: 7.44768e-09 | Iterations/sec: 21.98642 | Convergence: true |
Execution Info - Random | Iters:     96 | TTime: 4.51617 | LastNorm: 1.84839e-09 | Iterations/sec: 21.25694 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.21671 | LastNorm: 7.79332e-09 | Iterations/sec: 20.86935 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 3.80120 | LastNorm: 2.18723e-09 | Iterations/sec: 21.30904 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 3.98232 | LastNorm: 7.29857e-10 | Iterations/sec: 21.59546 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.27972 | LastNorm: 8.88041e-10 | Iterations/sec: 21.02939 | Convergence: true |
Execution Info - Random | Iters:     74 | TTime: 3.33309 | LastNorm: 9.35977e-10 | Iterations/sec: 22.20161 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 4.03244 | LastNorm: 6.92734e-09 | Iterations/sec: 20.83103 | Convergence: true |
Execution Info - Random | Iters:     83 | TTime: 3.84269 | LastNorm: 9.73378e-09 | Iterations/sec: 21.59944 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.28961 | LastNorm: 2.99528e-09 | Iterations/sec: 20.98092 | Convergence: true |
Execution Info - Random | Iters:     94 | TTime: 4.28253 | LastNorm: 3.79545e-09 | Iterations/sec: 21.94966 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.66304 | LastNorm: 6.63539e-10 | Iterations/sec: 21.56677 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 4.11467 | LastNorm: 1.30835e-09 | Iterations/sec: 20.90081 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 3.84353 | LastNorm: 3.76906e-09 | Iterations/sec: 21.85492 | Convergence: true |
Execution Info - Random | Iters:     77 | TTime: 3.62239 | LastNorm: 4.70014e-09 | Iterations/sec: 21.25668 | Convergence: true |
Execution Info - Random | Iters:     97 | TTime: 4.55931 | LastNorm: 3.75023e-09 | Iterations/sec: 21.27513 | Convergence: true |
Execution Info - Random | Iters:     76 | TTime: 3.53669 | LastNorm: 8.11596e-10 | Iterations/sec: 21.48900 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65361 | LastNorm: 7.66240e-09 | Iterations/sec: 21.62247 | Convergence: true |
Execution Info - Random | Iters:     95 | TTime: 4.37160 | LastNorm: 2.73368e-10 | Iterations/sec: 21.73117 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     87 | TTime: 4.04612 | LastNorm: 3.41201e-09 | Iterations/sec: 21.44198 | Convergence: true |
| 13 |Execution Info - Random | Iters:     89 | TTime: 4.24733 | LastNorm: 8.45412e-09 | Iterations/sec: 20.95433 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.17308 | LastNorm: 2.58414e-09 | Iterations/sec: 21.80641 | Convergence: true |
Execution Info - Random | Iters:     95 | TTime: 4.48512 | LastNorm: 2.44488e-09 | Iterations/sec: 21.18116 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.78679 | LastNorm: 2.27505e-09 | Iterations/sec: 21.65425 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.34482 | LastNorm: 5.09759e-09 | Iterations/sec: 20.94449 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.78702 | LastNorm: 1.45155e-09 | Iterations/sec: 21.65288 | Convergence: true |
Execution Info - Random | Iters:     97 | TTime: 4.55862 | LastNorm: 5.32943e-09 | Iterations/sec: 21.27835 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.65720 | LastNorm: 8.41320e-10 | Iterations/sec: 21.60122 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 4.08319 | LastNorm: 2.71338e-09 | Iterations/sec: 22.04157 | Convergence: true |
Execution Info - Random | Iters:     93 | TTime: 4.47848 | LastNorm: 3.30260e-10 | Iterations/sec: 20.76597 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 4.02657 | LastNorm: 3.24933e-10 | Iterations/sec: 21.85485 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.24753 | LastNorm: 9.06383e-09 | Iterations/sec: 20.95337 | Convergence: true |
Execution Info - Random | Iters:     79 | TTime: 3.67541 | LastNorm: 8.67187e-09 | Iterations/sec: 21.49419 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.08097 | LastNorm: 8.16965e-09 | Iterations/sec: 21.80853 | Convergence: true |
Execution Info - Random | Iters:    102 | TTime: 4.75782 | LastNorm: 1.33747e-09 | Iterations/sec: 21.43840 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 3.72807 | LastNorm: 6.26073e-09 | Iterations/sec: 21.72705 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.26031 | LastNorm: 3.13094e-09 | Iterations/sec: 20.89047 | Convergence: true |
Execution Info - Random | Iters:     96 | TTime: 4.52400 | LastNorm: 7.66317e-09 | Iterations/sec: 21.22014 | Convergence: true |
Execution Info - Random | Iters:     96 | TTime: 4.33272 | LastNorm: 4.03175e-10 | Iterations/sec: 22.15698 | Convergence: true |
Execution Info - Random | Iters:     85 | TTime: 4.09011 | LastNorm: 4.25543e-10 | Iterations/sec: 20.78184 | Convergence: true |
Execution Info - Random | Iters:     91 | TTime: 4.13732 | LastNorm: 2.65620e-09 | Iterations/sec: 21.99491 | Convergence: true |
Execution Info - Random | Iters:     98 | TTime: 4.64268 | LastNorm: 3.93951e-09 | Iterations/sec: 21.10848 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 3.72844 | LastNorm: 3.74243e-09 | Iterations/sec: 21.72492 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.61276 | LastNorm: 1.79446e-09 | Iterations/sec: 21.59015 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.24146 | LastNorm: 6.14351e-09 | Iterations/sec: 20.98332 | Convergence: true |
Execution Info - Random | Iters:     86 | TTime: 3.93164 | LastNorm: 3.47316e-10 | Iterations/sec: 21.87380 | Convergence: true |
Execution Info - Random | Iters:     94 | TTime: 4.43892 | LastNorm: 8.71353e-09 | Iterations/sec: 21.17634 | Convergence: true |
Execution Info - Random | Iters:     78 | TTime: 3.60958 | LastNorm: 3.05264e-09 | Iterations/sec: 21.60919 | Convergence: true |
Execution Info - Random | Iters:     82 | TTime: 3.79764 | LastNorm: 9.50320e-09 | Iterations/sec: 21.59233 | Convergence: true |
Execution Info - Random | Iters:    106 | TTime: 4.91618 | LastNorm: 4.38661e-09 | Iterations/sec: 21.56144 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     89 | TTime: 4.14606 | LastNorm: 4.04175e-09 | Iterations/sec: 21.44738 | Convergence: true |
| 14 |Execution Info - Random | Iters:     81 | TTime: 3.73915 | LastNorm: 3.73569e-09 | Iterations/sec: 21.66269 | Convergence: true |
Execution Info - Random | Iters:    100 | TTime: 4.70542 | LastNorm: 5.69255e-09 | Iterations/sec: 21.25211 | Convergence: true |
Execution Info - Random | Iters:     87 | TTime: 4.00787 | LastNorm: 6.29458e-09 | Iterations/sec: 21.70730 | Convergence: true |
Execution Info - Random | Iters:     84 | TTime: 4.03577 | LastNorm: 4.94079e-09 | Iterations/sec: 20.81386 | Convergence: true |
Execution Info - Random | Iters:     89 | TTime: 4.08686 | LastNorm: 2.93791e-09 | Iterations/sec: 21.77713 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 3.73620 | LastNorm: 5.85990e-09 | Iterations/sec: 21.67975 | Convergence: true |
Execution Info - Random | Iters:     76 | TTime: 3.52728 | LastNorm: 7.70859e-09 | Iterations/sec: 21.54638 | Convergence: true |
