----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.16000e-09 | Iterations/sec: 453438.27027 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 430185.02564 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00007 | LastNorm: 3.16000e-09 | Iterations/sec: 358232.37011 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00007 | LastNorm: 3.16000e-09 | Iterations/sec: 368730.02198 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.16000e-09 | Iterations/sec: 443450.64317 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00007 | LastNorm: 3.16000e-09 | Iterations/sec: 363405.40072 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 387166.52308 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.16000e-09 | Iterations/sec: 472597.63380 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 407543.70850 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 405900.38710 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.16000e-09 | Iterations/sec: 451404.91480 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     24 | TTime: 0.00006 | LastNorm: 3.16000e-09 | Iterations/sec: 417058.53777 | Convergence: true |
| 8 |Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 428354.45106 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 407543.70850 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 414252.24691 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 451404.91480 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 405900.38710 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 453438.27027 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 379861.49434 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 428354.45106 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 428354.45106 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 407543.70850 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 459649.75342 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 445412.81416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 407543.70850 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 375609.31343 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 428354.45106 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 470389.23364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 445412.81416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 421185.33891 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 470389.23364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 451404.91480 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 435771.84416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 445412.81416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 3.20143e-09 | Iterations/sec: 481642.56459 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     24 | TTime: 0.00006 | LastNorm: 3.20143e-09 | Iterations/sec: 423000.82566 | Convergence: true |
| 9 |Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 435771.84416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 421185.33891 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 453438.27027 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 479349.02857 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 428354.45106 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 421185.33891 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 472597.63380 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 421185.33891 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 451404.91480 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 385683.12644 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00007 | LastNorm: 5.02605e-09 | Iterations/sec: 368730.02198 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 443450.64317 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 401048.98805 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 421185.33891 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 445412.81416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 445412.81416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 443450.64317 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 470389.23364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 461758.23853 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 421185.33891 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 481642.56459 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 387166.52308 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 394758.02353 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 453438.27027 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 405900.38710 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 5.02605e-09 | Iterations/sec: 481642.56459 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     24 | TTime: 0.00006 | LastNorm: 5.02605e-09 | Iterations/sec: 429402.49138 | Convergence: true |
| 10 |Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 381300.36364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 451404.91480 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 470389.23364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 453438.27027 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 443450.64317 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 445412.81416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 435771.84416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 407543.70850 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00007 | LastNorm: 7.97825e-09 | Iterations/sec: 363405.40072 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 461758.23853 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 470389.23364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00008 | LastNorm: 7.97825e-09 | Iterations/sec: 303202.69880 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 453438.27027 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 435771.84416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00012 | LastNorm: 7.97825e-09 | Iterations/sec: 200125.83698 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 459649.75342 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00007 | LastNorm: 7.97825e-09 | Iterations/sec: 333322.17219 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 393216.00000 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 387166.52308 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00007 | LastNorm: 7.97825e-09 | Iterations/sec: 348315.90311 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 437666.50435 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 405900.38710 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 451404.91480 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 401048.98805 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 435771.84416 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 453438.27027 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 470389.23364 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 451404.91480 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 399457.52381 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00005 | LastNorm: 7.97825e-09 | Iterations/sec: 459649.75342 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     24 | TTime: 0.00006 | LastNorm: 7.97825e-09 | Iterations/sec: 415486.86672 | Convergence: true |
| 11 |Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 3.91628e-09 | Iterations/sec: 472331.53153 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 401753.25670 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 409600.00000 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00007 | LastNorm: 3.91628e-09 | Iterations/sec: 384093.77289 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 3.91628e-09 | Iterations/sec: 461927.75330 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 409600.00000 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 401753.25670 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 422812.90323 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 391259.70149 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 389805.20446 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 3.91628e-09 | Iterations/sec: 461927.75330 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 403298.46154 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 431512.75720 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 395689.05660 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 429744.26230 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 3.91628e-09 | Iterations/sec: 470213.45291 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 416101.58730 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 438734.72803 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     25 | TTime: 0.00006 | LastNorm: 3.91628e-09 | Iterations/sec: 418482.42275 | Convergence: true |
| 12 |Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 391259.70149 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 453929.00433 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 429744.26230 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 5.10425e-09 | Iterations/sec: 455902.60870 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 438734.72803 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 448109.40171 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 453929.00433 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 5.10425e-09 | Iterations/sec: 463971.68142 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 5.10425e-09 | Iterations/sec: 472331.53153 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00007 | LastNorm: 5.10425e-09 | Iterations/sec: 373158.71886 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 416101.58730 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 409600.00000 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 424524.69636 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 422812.90323 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 411206.27451 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 391259.70149 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 438734.72803 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 416101.58730 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 395689.05660 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 422812.90323 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 5.10425e-09 | Iterations/sec: 470213.45291 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 422812.90323 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 438734.72803 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     25 | TTime: 0.00006 | LastNorm: 5.10425e-09 | Iterations/sec: 426301.14465 | Convergence: true |
| 13 |Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 422812.90323 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 424524.69636 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 4.79479e-09 | Iterations/sec: 470213.45291 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 446202.55319 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 389805.20446 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 389805.20446 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 391259.70149 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 403298.46154 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 429744.26230 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 4.79479e-09 | Iterations/sec: 461927.75330 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 417759.36255 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 4.79479e-09 | Iterations/sec: 472331.53153 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 385505.88235 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 403298.46154 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 438734.72803 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 422812.90323 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 389805.20446 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 409600.00000 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 409600.00000 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 397187.87879 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 4.79479e-09 | Iterations/sec: 461927.75330 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 453929.00433 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00007 | LastNorm: 4.79479e-09 | Iterations/sec: 378547.29242 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00005 | LastNorm: 4.79479e-09 | Iterations/sec: 461927.75330 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00007 | LastNorm: 4.79479e-09 | Iterations/sec: 384093.77289 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00007 | LastNorm: 4.79479e-09 | Iterations/sec: 356658.50340 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     25 | TTime: 0.00006 | LastNorm: 4.79479e-09 | Iterations/sec: 415402.19135 | Convergence: true |
