----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 3.77533e-09 | Iterations/sec: 254843.78734 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.69350e-09 | Iterations/sec: 254843.78734 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 4.79556e-09 | Iterations/sec: 252288.96241 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00009 | LastNorm: 8.55300e-09 | Iterations/sec: 255885.92042 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.46899e-09 | Iterations/sec: 255490.59898 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 4.44462e-09 | Iterations/sec: 250406.20896 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.06922e-09 | Iterations/sec: 255490.59898 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.49842e-09 | Iterations/sec: 252922.85427 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00009 | LastNorm: 7.78112e-09 | Iterations/sec: 255208.97354 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.99710e-09 | Iterations/sec: 272800.26016 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 3.82401e-09 | Iterations/sec: 247329.96560 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 3.63053e-09 | Iterations/sec: 249784.85360 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00009 | LastNorm: 9.58425e-09 | Iterations/sec: 255208.97354 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.09974e-09 | Iterations/sec: 275789.85205 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00008 | LastNorm: 9.90622e-09 | Iterations/sec: 274059.63636 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 3.66453e-09 | Iterations/sec: 263516.48168 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 4.14730e-09 | Iterations/sec: 252288.96241 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     24 | TTime: 0.00009 | LastNorm: 4.88838e-09 | Iterations/sec: 257315.68530 | Convergence: true |
| 8 |Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.91624e-09 | Iterations/sec: 240202.43172 | Convergence: true |
Execution Info - Random | Iters:     14 | TTime: 0.00006 | LastNorm: 3.61042e-09 | Iterations/sec: 229376.00000 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.94992e-09 | Iterations/sec: 271273.39303 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.94616e-09 | Iterations/sec: 219862.70968 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.97435e-09 | Iterations/sec: 219862.70968 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.86339e-09 | Iterations/sec: 269930.45545 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.95800e-09 | Iterations/sec: 223467.01639 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.93121e-09 | Iterations/sec: 219862.70968 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.88059e-09 | Iterations/sec: 271273.39303 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.81069e-09 | Iterations/sec: 259647.39048 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.94869e-09 | Iterations/sec: 220752.84211 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00007 | LastNorm: 9.96024e-09 | Iterations/sec: 199728.76190 | Convergence: true |
Execution Info - Random | Iters:     14 | TTime: 0.00006 | LastNorm: 3.59623e-09 | Iterations/sec: 222425.21212 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.72110e-09 | Iterations/sec: 228142.05858 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.92129e-09 | Iterations/sec: 259647.39048 | Convergence: true |
Execution Info - Random | Iters:     14 | TTime: 0.00006 | LastNorm: 3.60319e-09 | Iterations/sec: 236775.22581 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.93188e-09 | Iterations/sec: 265980.25366 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.99668e-09 | Iterations/sec: 227191.46667 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.93696e-09 | Iterations/sec: 250119.04587 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.98617e-09 | Iterations/sec: 224386.63374 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00006 | LastNorm: 9.95008e-09 | Iterations/sec: 219862.70968 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00007 | LastNorm: 9.90714e-09 | Iterations/sec: 199728.76190 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.87413e-09 | Iterations/sec: 264689.08738 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.98888e-09 | Iterations/sec: 259647.39048 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.99639e-09 | Iterations/sec: 271273.39303 | Convergence: true |
Execution Info - Random | Iters:     14 | TTime: 0.00005 | LastNorm: 3.60448e-09 | Iterations/sec: 269358.97248 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.84053e-09 | Iterations/sec: 271273.39303 | Convergence: true |
Execution Info - Random | Iters:     14 | TTime: 0.00005 | LastNorm: 3.59353e-09 | Iterations/sec: 269358.97248 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.96921e-09 | Iterations/sec: 269930.45545 | Convergence: true |
Execution Info - Random | Iters:     13 | TTime: 0.00005 | LastNorm: 9.94117e-09 | Iterations/sec: 265980.25366 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     13 | TTime: 0.00005 | LastNorm: 8.87030e-09 | Iterations/sec: 244033.68299 | Convergence: true |
| 9 |Execution Info - Random | Iters:     12 | TTime: 0.00004 | LastNorm: 5.12941e-09 | Iterations/sec: 267721.53191 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00006 | LastNorm: 5.04517e-09 | Iterations/sec: 210592.66946 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 4.90980e-09 | Iterations/sec: 255490.59898 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.02483e-09 | Iterations/sec: 255490.59898 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 4.89458e-09 | Iterations/sec: 266305.01587 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.02189e-09 | Iterations/sec: 260785.74093 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.22534e-09 | Iterations/sec: 235194.61682 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00006 | LastNorm: 5.25183e-09 | Iterations/sec: 206277.24590 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00006 | LastNorm: 5.01764e-09 | Iterations/sec: 199728.76190 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.02958e-09 | Iterations/sec: 250406.20896 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00006 | LastNorm: 5.30121e-09 | Iterations/sec: 214177.22553 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.10277e-09 | Iterations/sec: 226719.13514 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 4.97730e-09 | Iterations/sec: 225702.45740 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.07753e-09 | Iterations/sec: 221725.32159 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.26652e-09 | Iterations/sec: 235194.61682 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00004 | LastNorm: 4.98167e-09 | Iterations/sec: 272062.96216 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00006 | LastNorm: 5.15221e-09 | Iterations/sec: 217885.92208 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 4.92962e-09 | Iterations/sec: 260785.74093 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00006 | LastNorm: 4.94691e-09 | Iterations/sec: 217885.92208 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.14068e-09 | Iterations/sec: 222706.40708 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00004 | LastNorm: 5.05370e-09 | Iterations/sec: 273541.56522 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.03141e-09 | Iterations/sec: 221725.32159 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 4.95163e-09 | Iterations/sec: 230879.11927 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.24962e-09 | Iterations/sec: 226719.13514 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.03322e-09 | Iterations/sec: 266305.01587 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.15793e-09 | Iterations/sec: 225702.45740 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.24711e-09 | Iterations/sec: 222706.40708 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.09040e-09 | Iterations/sec: 221725.32159 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00006 | LastNorm: 5.23579e-09 | Iterations/sec: 217885.92208 | Convergence: true |
Execution Info - Random | Iters:     12 | TTime: 0.00005 | LastNorm: 5.00924e-09 | Iterations/sec: 226719.13514 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     12 | TTime: 0.00005 | LastNorm: 5.08288e-09 | Iterations/sec: 235224.93670 | Convergence: true |
| 10 |Execution Info - Random | Iters:     18 | TTime: 0.00006 | LastNorm: 8.05952e-09 | Iterations/sec: 277564.23529 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.65970e-09 | Iterations/sec: 268674.27758 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00007 | LastNorm: 3.80572e-09 | Iterations/sec: 257070.24516 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.25241e-09 | Iterations/sec: 273541.56522 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 7.07436e-09 | Iterations/sec: 261236.92734 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00008 | LastNorm: 8.49287e-09 | Iterations/sec: 222706.40708 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00008 | LastNorm: 3.78123e-09 | Iterations/sec: 246723.76471 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00008 | LastNorm: 3.88977e-09 | Iterations/sec: 249817.47962 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.76289e-09 | Iterations/sec: 272554.05054 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 8.80228e-09 | Iterations/sec: 263977.17483 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 4.24549e-09 | Iterations/sec: 240437.80892 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 7.62554e-09 | Iterations/sec: 243540.23226 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00008 | LastNorm: 3.75988e-09 | Iterations/sec: 228999.35632 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00008 | LastNorm: 3.84346e-09 | Iterations/sec: 234387.57647 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00009 | LastNorm: 5.67278e-09 | Iterations/sec: 204600.19512 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.54571e-09 | Iterations/sec: 243540.23226 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 5.74509e-09 | Iterations/sec: 261236.92734 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.53094e-09 | Iterations/sec: 276547.51648 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 8.57361e-09 | Iterations/sec: 249991.62914 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00008 | LastNorm: 3.75019e-09 | Iterations/sec: 240035.46988 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.45010e-09 | Iterations/sec: 246723.76471 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 5.97641e-09 | Iterations/sec: 272554.05054 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.57063e-09 | Iterations/sec: 242757.14469 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00007 | LastNorm: 3.74124e-09 | Iterations/sec: 271060.46259 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00007 | LastNorm: 3.69347e-09 | Iterations/sec: 271060.46259 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 9.33590e-09 | Iterations/sec: 240437.80892 | Convergence: true |
Execution Info - Random | Iters:     19 | TTime: 0.00008 | LastNorm: 3.71943e-09 | Iterations/sec: 246723.76471 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 7.35562e-09 | Iterations/sec: 272554.05054 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00007 | LastNorm: 8.71429e-09 | Iterations/sec: 245920.10423 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00006 | LastNorm: 6.81177e-09 | Iterations/sec: 277564.23529 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     18 | TTime: 0.00007 | LastNorm: 6.77474e-09 | Iterations/sec: 253484.63068 | Convergence: true |
| 11 |Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.40701e-09 | Iterations/sec: 266305.01587 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.00015e-09 | Iterations/sec: 255127.98054 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 6.39121e-09 | Iterations/sec: 247305.66038 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.34208e-09 | Iterations/sec: 249660.95238 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 6.51063e-09 | Iterations/sec: 244922.86131 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.10001e-09 | Iterations/sec: 275789.85205 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.25866e-09 | Iterations/sec: 255127.98054 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 6.33445e-09 | Iterations/sec: 252922.85427 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00009 | LastNorm: 7.19484e-09 | Iterations/sec: 274496.33508 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 7.20051e-09 | Iterations/sec: 258111.01538 | Convergence: true |
Execution Info - Random | Iters:    124 | TTime: 0.00044 | LastNorm: 4.52030e-09 | Iterations/sec: 279319.92266 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.19242e-09 | Iterations/sec: 275789.85205 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 5.03708e-09 | Iterations/sec: 252922.85427 | Convergence: true |
Execution Info - Random | Iters:    146 | TTime: 0.00054 | LastNorm: 8.02792e-09 | Iterations/sec: 269884.69987 | Convergence: true |
Execution Info - Random | Iters:     87 | TTime: 0.00032 | LastNorm: 5.26678e-09 | Iterations/sec: 270299.59111 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 6.56981e-09 | Iterations/sec: 257450.88491 | Convergence: true |
Execution Info - Random | Iters:     95 | TTime: 0.00036 | LastNorm: 8.16931e-09 | Iterations/sec: 261799.52694 | Convergence: true |
Execution Info - Random | Iters:     88 | TTime: 0.00035 | LastNorm: 5.64672e-09 | Iterations/sec: 252116.63388 | Convergence: true |
Execution Info - Random | Iters:     22 | TTime: 0.00009 | LastNorm: 9.79202e-09 | Iterations/sec: 231845.94975 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 9.81692e-09 | Iterations/sec: 237413.43396 | Convergence: true |
Execution Info - Random | Iters:    164 | TTime: 0.00064 | LastNorm: 8.78282e-09 | Iterations/sec: 255902.47619 | Convergence: true |
Execution Info - Random | Iters:     35 | TTime: 0.00013 | LastNorm: 3.59391e-09 | Iterations/sec: 259365.08834 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 6.41272e-09 | Iterations/sec: 249784.85360 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00009 | LastNorm: 4.41577e-09 | Iterations/sec: 276781.48223 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00361 | LastNorm: 3.24292e-05 | Iterations/sec: 277309.35537 | Convergence: false |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 5.69950e-09 | Iterations/sec: 233016.88889 | Convergence: true |
Execution Info - Random | Iters:     30 | TTime: 0.00012 | LastNorm: 4.59675e-09 | Iterations/sec: 247695.11811 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 5.75725e-09 | Iterations/sec: 266305.01587 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.38761e-09 | Iterations/sec: 264208.12598 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 7.63080e-09 | Iterations/sec: 263516.48168 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     76 | TTime: 0.00028 | LastNorm: 1.08714e-06 | Iterations/sec: 258749.95812 | Convergence: true |
| 12 |Execution Info - Random | Iters:     25 | TTime: 0.00009 | LastNorm: 4.31217e-09 | Iterations/sec: 266136.04061 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.65349e-09 | Iterations/sec: 266305.01587 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.18060e-09 | Iterations/sec: 240499.08257 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 7.69028e-09 | Iterations/sec: 267011.39523 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 6.72910e-09 | Iterations/sec: 247329.96560 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 9.19265e-09 | Iterations/sec: 269874.78820 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.96748e-09 | Iterations/sec: 258111.01538 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00009 | LastNorm: 3.86787e-09 | Iterations/sec: 266136.04061 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 9.47193e-09 | Iterations/sec: 269874.78820 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.89805e-09 | Iterations/sec: 255127.98054 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 7.92053e-09 | Iterations/sec: 264208.12598 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 7.78424e-09 | Iterations/sec: 264208.12598 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.55994e-09 | Iterations/sec: 260192.55583 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.50433e-09 | Iterations/sec: 257450.88491 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.45198e-09 | Iterations/sec: 263516.48168 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00009 | LastNorm: 5.77256e-09 | Iterations/sec: 268865.64103 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.97157e-09 | Iterations/sec: 260192.55583 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 7.98220e-09 | Iterations/sec: 267011.39523 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 6.57225e-09 | Iterations/sec: 260785.74093 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00009 | LastNorm: 4.93972e-09 | Iterations/sec: 265462.27848 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00009 | LastNorm: 5.01706e-09 | Iterations/sec: 266136.04061 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 5.39644e-09 | Iterations/sec: 266305.01587 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 8.54383e-09 | Iterations/sec: 269874.78820 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 9.97231e-09 | Iterations/sec: 269874.78820 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.40470e-09 | Iterations/sec: 250256.80191 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 4.65300e-09 | Iterations/sec: 239948.74142 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00011 | LastNorm: 3.64090e-09 | Iterations/sec: 231473.73068 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00011 | LastNorm: 4.24240e-09 | Iterations/sec: 221218.56540 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00010 | LastNorm: 3.88023e-09 | Iterations/sec: 252668.91566 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00009 | LastNorm: 4.24816e-09 | Iterations/sec: 266136.04061 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     24 | TTime: 0.00009 | LastNorm: 6.31407e-09 | Iterations/sec: 259073.11091 | Convergence: true |
| 13 |Execution Info - Random | Iters:    191 | TTime: 0.00075 | LastNorm: 6.83339e-09 | Iterations/sec: 255701.26524 | Convergence: true |
Execution Info - Random | Iters:    247 | TTime: 0.00092 | LastNorm: 9.45054e-09 | Iterations/sec: 269649.42426 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00068 | LastNorm: 4.04333e-09 | Iterations/sec: 276692.30576 | Convergence: true |
Execution Info - Random | Iters:    213 | TTime: 0.00076 | LastNorm: 5.12814e-09 | Iterations/sec: 281381.65417 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00361 | LastNorm: 1.95197e-04 | Iterations/sec: 277309.35537 | Convergence: false |
Execution Info - Random | Iters:    201 | TTime: 0.00074 | LastNorm: 5.82306e-09 | Iterations/sec: 271253.25097 | Convergence: true |
Execution Info - Random | Iters:    206 | TTime: 0.00075 | LastNorm: 5.62752e-09 | Iterations/sec: 273946.29803 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00386 | LastNorm: 9.50990e-05 | Iterations/sec: 259339.88747 | Convergence: false |
Execution Info - Random | Iters:    264 | TTime: 0.00094 | LastNorm: 6.80985e-09 | Iterations/sec: 279690.89568 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00359 | LastNorm: 5.71543e-05 | Iterations/sec: 278858.05465 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00374 | LastNorm: 1.85025e+24 | Iterations/sec: 267170.13823 | Convergence: false |
Random - Floating point overflow occurred, ending process.
Execution Info - Random | Iters:   1000 | TTime: 0.00083 | LastNorm: Inf | Iterations/sec: 1197688.17818 | Convergence: false |
Execution Info - Random | Iters:    200 | TTime: 0.00075 | LastNorm: 4.55295e-09 | Iterations/sec: 265967.27964 | Convergence: true |
Execution Info - Random | Iters:    190 | TTime: 0.00069 | LastNorm: 6.07206e-09 | Iterations/sec: 275368.95646 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00361 | LastNorm: 1.16979e-04 | Iterations/sec: 276632.63422 | Convergence: false |
Execution Info - Random | Iters:    196 | TTime: 0.00073 | LastNorm: 7.81588e-09 | Iterations/sec: 270333.30615 | Convergence: true |
Random - Floating point overflow occurred, ending process.
Execution Info - Random | Iters:   1000 | TTime: 0.00080 | LastNorm: Inf | Iterations/sec: 1253153.27159 | Convergence: false |
Execution Info - Random | Iters:    274 | TTime: 0.00102 | LastNorm: 6.00918e-09 | Iterations/sec: 267327.12166 | Convergence: true |
Execution Info - Random | Iters:    190 | TTime: 0.00072 | LastNorm: 7.03374e-09 | Iterations/sec: 262749.01418 | Convergence: true |
Random - Floating point overflow occurred, ending process.
Execution Info - Random | Iters:   1000 | TTime: 0.00092 | LastNorm: Inf | Iterations/sec: 1084640.28963 | Convergence: false |
Execution Info - Random | Iters:    191 | TTime: 0.00077 | LastNorm: 7.22484e-09 | Iterations/sec: 249024.57694 | Convergence: true |
Execution Info - Random | Iters:    191 | TTime: 0.00071 | LastNorm: 9.53467e-09 | Iterations/sec: 268289.37173 | Convergence: true |
Execution Info - Random | Iters:    190 | TTime: 0.00072 | LastNorm: 7.79890e-09 | Iterations/sec: 262402.95028 | Convergence: true |
Execution Info - Random | Iters:    214 | TTime: 0.00081 | LastNorm: 4.26394e-09 | Iterations/sec: 262911.85003 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00366 | LastNorm: 2.89724e-05 | Iterations/sec: 273458.33877 | Convergence: false |
Execution Info - Random | Iters:    193 | TTime: 0.00071 | LastNorm: 6.22653e-09 | Iterations/sec: 271371.32819 | Convergence: true |
Execution Info - Random | Iters:    492 | TTime: 0.00187 | LastNorm: 5.86002e-09 | Iterations/sec: 263247.55300 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00406 | LastNorm: 1.43768e-04 | Iterations/sec: 246549.72960 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00405 | LastNorm: 7.46347e-05 | Iterations/sec: 246723.76471 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00413 | LastNorm: 1.72844e-05 | Iterations/sec: 242137.39753 | Convergence: false |
